"V1"
1.78761960464656
0.84016223152177
-0.140409172157038
-0.0385857029413637
0.00523939633156827
0.00138422842007138
-0.00626394963246341
0.635009535773926
-0.249202214871242
-0.131580562844526
-0.00712740136353741
0.0239864732246868
-0.00219097839466333
-0.0702183412487797
-0.0777221903450306
-0.00427187437610216
0.0339215129043683
0.0159727003650916
-0.0122353996902413
-0.000850728433867063
0.0165421074451953
0.00931348602551729
-0.00225084616595102
-0.00577375688396404
-0.00904987746527497
-0.000360083824517827
-0.000851299658876039
0.00482969678248978
0.0370975215849326
0.0440294562193711
0.0185808631424859
-0.00389160472829603
-0.00238290063933961
0.00443935790746498
0.0427746299257419
0.0526708986449162
0.0216102207907799
-0.00837608648459173
-0.000157201020537794
0.00780973178778621
-0.0104676092685175
-0.00687712191008765
0.00251448512999847
0.002282252092905
-0.0199015577791611
-0.020388870954092
0.0082734041873253
0.0121123031501949
0.0027480031939394
-0.0220710269548765
-0.0215915239055401
-0.00532269912489054
0.00582277177367274
0.00568133891024466
-0.0333710192927085
-0.0335764870806369
-0.0159946695605061
-0.00181516092875184
-0.00293718476555375
0.0116128554479649
0.00370471248402382
0.00740570528807644
0.0291454703883242
-0.0101752284137598
0.0152251350657383
0.0106982441863587
0.00340998829399542
-0.00544085061947626
0.026778060358203
0.0201630337049696
0.0156902277134444
0.00498936385396439
-0.00265461383386925
-0.0126553585582226
-0.00957595538341799
-0.00747379078700718
-0.00236824833017043
-0.0178656808479003
-0.0138150054200982
-0.00675961384675779
0.00736932434337712
0.00336794560294212
0.011702067075303
-0.00398095635560283
