sim,CL,CD,CM
15,0.0549216269045395,0.00611305917366483,-0.0124882874041372
12,1.11034683611013,0.0304353264756284,-0.00528072242353649
3,NaN,NaN,NaN
6,NaN,NaN,NaN
2,NaN,NaN,NaN
5,NaN,NaN,NaN
4,NaN,NaN,NaN
64,0.407645187157177,0.00545158364418065,-0.0921880365866225
9,NaN,NaN,NaN
18,NaN,NaN,NaN
21,NaN,NaN,NaN
20,1.40056348088564,0.0218109258877528,-0.00263935054799559
24,NaN,NaN,NaN
14,NaN,NaN,NaN
11,NaN,NaN,NaN
23,0.319133414448605,0.00629905289286057,-0.00687427324306662
19,1.16055062189789,0.0143669751075646,-0.00636711204838131
22,0.0549056252961545,0.00576315893773817,-0.0124996932121777
164,1.58192657272177,0.0106187623685134,-0.233490273362632
163,1.3602346422236,0.00632672318370625,-0.244057191870053
184,1.36626233257426,0.00575680933399791,-0.245545678161741
183,1.10162508999858,0.00523272564302165,-0.248793513183059
162,1.09700349773994,0.00572373786432816,-0.247597335320458
1,NaN,NaN,NaN
182,2.18234067168691,0.0351326315250824,-0.159753770525215
44,0.319789927898723,0.00576607663545,-0.00689580766236151
43,0.0551676502098569,0.00524073763639156,-0.0125576831532244
181,2.11095050234191,0.0230192733618881,-0.182936949505599
42,1.66183772983857,0.0222370783083684,-0.000692566343486601
180,2.00924308879934,0.0162972906929719,-0.211551524832587
179,1.81008433533063,0.0134401952346199,-0.224683431534329
63,NaN,NaN,NaN
41,1.43235212098602,0.0147569561755443,-0.00512239651338519
178,1.58231999535996,0.010662123714811,-0.23369392511501
40,1.18023235002823,0.0104987102554665,-0.0093590557266891
177,1.36493153554591,0.00587699033645177,-0.245216157689726
39,0.918001796857417,0.00759453302885064,-0.0135302064920623
38,0.64899260263282,0.00585439795898986,-0.0174252878835732
37,0.319627191283153,0.00591371783786848,-0.00688986419907945
36,0.0550832621533336,0.00535619134922712,-0.0125392955992983
176,NaN,NaN,NaN
35,1.65265235669578,0.0240398729743862,-0.000301327764626432
175,2.14118546628282,0.0391588335012226,-0.156164603591808
34,1.42810207826304,0.0154740814607637,-0.00461183101273245
174,2.08239686519992,0.0250891070378349,-0.178919356861578
33,1.17581494597356,0.0114075829462941,-0.00867880818442465
173,1.98355477951047,0.0175466234432395,-0.206515931481836
172,1.80136276497162,0.0141110461704238,-0.223009737778655
171,1.58076817321863,0.0107716610571798,-0.233385790763233
170,1.3637327122657,0.00599462518531067,-0.244880369217554
169,NaN,NaN,NaN
168,2.05892185591595,0.0479720593666523,-0.150253969050643
8,NaN,NaN,NaN
167,2.03423073828087,0.0289273335006493,-0.172710523712876
17,NaN,NaN,NaN
7,NaN,NaN,NaN
16,0.317873232708551,0.0064480064301408,-0.00672819176416288
166,1.92980247732049,0.0204610372356831,-0.196518573699663
10,NaN,NaN,NaN
13,NaN,NaN,NaN
144,1.51452554766679,0.0105376119148006,-0.152877317404004
165,1.78558042277803,0.0153309269101339,-0.219921433177551
