sim,CL,CD,CM
12,1.11157810373327,0.00662408246872896,0.00914017035645544
15,0.0559618142026887,0.00369815640362745,-0.0127345695463829
9,0.322151925691851,0.00412059573551748,-0.00712089330819268
24,0.590380692167301,0.0040107361393036,-0.0021002921795349
18,0.853770600831298,0.0049126717102629,0.0033968329363723
8,0.0559958931218978,0.00396098683113231,-0.0127449430230501
11,0.852937885301748,0.00524075019708815,0.00345328044716991
21,1.61309336907018,0.010682054689887,0.020272220830642
23,0.323719325098526,0.00367054928387237,-0.00741497579587145
17,0.58972792646993,0.00418110100729069,-0.00199490529252561
14,1.59927326724239,0.0115259876005944,0.0223677354444332
10,0.588842456881513,0.00450374033161239,-0.00187763772550472
16,0.323272868533522,0.00384262795502574,-0.0073327307796339
20,1.36698495778935,0.00812460855100667,0.01463532831746
13,1.36297482471656,0.00860087889226123,0.0151272460773581
124,1.80389767262388,0.00742779465221412,-0.155065950426461
19,1.11360153725312,0.00613359303684237,0.00893236139088458
123,1.55236372875953,0.00602470742340783,-0.160025317335636
184,1.37758351291053,0.00499630545842521,-0.248343505357594
122,1.29297649661452,0.00508039475372121,-0.164357608284418
22,NaN,NaN,NaN
121,1.02785710301078,0.00448075506771503,-0.168291449955552
164,1.63204226022098,0.00637733420672556,-0.243626540738683
144,NaN,NaN,NaN
120,0.760865160569286,0.00403910992982195,-0.172515454190291
163,1.37098160666662,0.00554224597598751,-0.246947898685773
143,1.29652462424589,0.00471282145822633,-0.165075113385128
162,1.10579038545248,0.00486628805547548,-0.250245055583956
142,1.03100427089727,0.0041505486687527,-0.168951320671837
183,NaN,NaN,NaN
141,0.762870934189791,0.00378447763048831,-0.172940579731558
119,2.25845950151836,0.0127774962247248,-0.139480222072112
161,2.43645058602287,0.0168609987410045,-0.193002644506138
118,2.03816811269746,0.00997003964939446,-0.147924935336526
182,2.52861204344167,0.0136485882257357,-0.21053347603813
140,2.2763955638236,0.0112769525836807,-0.142654451526428
160,2.32078835865738,0.012687775125642,-0.220573364977977
117,1.80028609217404,0.00779663148152956,-0.154388820332694
159,2.11246286375337,0.0100114331244697,-0.231408943346523
116,1.55004916158047,0.00626862472530094,-0.159590232408019
115,1.29051818555296,0.00532566333861582,-0.163858221046911
158,1.87608496951845,0.00821708435507206,-0.237761163297256
114,1.02591593141366,0.00469618960467837,-0.167889054396557
157,1.62496698069123,0.00695916458244129,-0.242162053587497
113,0.75958643025564,0.0042083957662404,-0.172243423621035
181,NaN,NaN,NaN
156,1.36599232505312,0.00596616892607326,-0.245915313862941
139,NaN,NaN,NaN
180,2.13379627941171,0.00852363791717867,-0.23568278971294
138,1.80762292689312,0.00705770127903891,-0.155756196904338
179,1.89239942046673,0.00695386847754624,-0.241091386842741
155,1.10407529564473,0.00501087239771941,-0.24987065517837
137,1.55569807520058,0.0056814899566612,-0.160679728110738
178,1.63841865185012,0.00586004774110433,-0.244962006092304
177,1.37599466425246,0.00512849463542165,-0.248004220641139
112,NaN,NaN,NaN
176,1.10936308420251,0.00455045883821578,-0.251011959465868
111,2.03053537149301,0.0106541096804799,-0.146598796492195
136,NaN,NaN,NaN
175,2.51002751363373,0.0142162607385677,-0.206751680173066
135,1.03020776572164,0.00422599165976851,-0.168784189042003
174,2.34787033179485,0.011148406624532,-0.225913584586708
173,2.12978772836091,0.00880424664548049,-0.234873101149187
110,NaN,NaN,NaN
172,1.88932900961534,0.00718877573501598,-0.240460153043023
171,1.63585163763043,0.0060663099895774,-0.244422730694149
109,1.54469576207163,0.00684683402027703,-0.158555956706603
170,1.37397916324633,0.00528895210230754,-0.247579182086813
108,1.28613667492374,0.00580198633822518,-0.162984190882048
134,NaN,NaN,NaN
169,1.10756664538805,0.0047096352857282,-0.250621465325361
133,2.27233978249927,0.0116187931784204,-0.14193024258544
132,2.04676489624613,0.00915179376161162,-0.149488404356433
131,1.8063211727144,0.00718221479279186,-0.155523641146367
107,NaN,NaN,NaN
130,1.55421041989535,0.00583043534214387,-0.160384689225156
106,0.757756242403822,0.00448492373676013,-0.171856094217332
129,1.29458302428243,0.00491693889687761,-0.164685107070114
128,1.02923477405556,0.00433622010619668,-0.168580794809294
127,0.761879385294823,0.00391915986744834,-0.172734314160246
126,2.26686011346089,0.0120782413139996,-0.140958186672686
125,2.04322370276234,0.00949032801267975,-0.148839380966872
204,NaN,NaN,NaN
6,NaN,NaN,NaN
203,NaN,NaN,NaN
3,NaN,NaN,NaN
7,NaN,NaN,NaN
202,NaN,NaN,NaN
64,0.408467866811642,0.00381380713549496,-0.0927407022457074
104,NaN,NaN,NaN
63,NaN,NaN,NaN
201,NaN,NaN,NaN
62,1.70320754717556,0.00927435635698394,-0.0661202179202923
61,1.45668753614325,0.00722797378281799,-0.0721089148908452
60,1.20026412693389,0.0058772067030473,-0.0773076437717402
200,NaN,NaN,NaN
59,0.938157989002981,0.00500327577655483,-0.082225118903743
58,0.672741492051916,0.00446889481473845,-0.0871136491920335
199,1.89375528837216,0.0111218974714513,-0.305556856815674
57,0.407687661166361,0.00405775085353205,-0.0925784239447529
198,1.65595065984829,0.00956304354383593,-0.312077662446739
154,NaN,NaN,NaN
197,NaN,NaN,NaN
168,NaN,NaN,NaN
196,2.55507399395719,0.0129036266120416,-0.216058873704031
167,2.33759318642852,0.0117542007555533,-0.223863060677979
166,2.12332415945383,0.00926059672142199,-0.23356461733498
165,1.88512354242232,0.00750783621175678,-0.2396084357236
195,NaN,NaN,NaN
224,2.61048104084375,0.0224234482339341,-0.249448802954274
223,2.52933556536845,0.0144961701697924,-0.277742271767823
105,NaN,NaN,NaN
222,2.41402041242713,0.010794084093154,-0.306358542441188
194,2.13868584747044,0.00818535254478093,-0.236665204717591
193,1.89665364622928,0.00663031745266665,-0.241975239831272
221,2.20112382960167,0.00880346761465929,-0.315892162559739
244,NaN,NaN,NaN
192,1.64171483800266,0.00559961471279437,-0.245653538095329
220,1.96085175445036,0.0074140213656947,-0.320733746123098
243,2.43337031262613,0.00994813430898741,-0.310473706396213
219,1.70605407358705,0.00642490550853724,-0.323551387863462
