sim,CL,CD,CM
9,1.15089786860836,0.0048482713982503,-0.0901987456403195
12,1.21079766107469,0.00550673058167028,-0.153590320675945
18,0.835118876707644,0.00448089565211043,-0.0789854501234186
21,1.16359946727509,0.00576563271318671,-0.00664120199592098
15,1.33977147737586,0.00490197332864708,-0.279220154334369
3,1.99602881110335,0.00729452228963925,-0.359596925926064
20,1.41229264967677,0.00613370102908736,-0.260486846393919
11,2.04527732027464,0.00806441037978857,-0.205697061537367
24,2.29831199167594,0.0150648779353415,-0.356336269911612
17,1.93858263361471,0.00766020163197709,-0.424204550923018
2,1.75300588527478,0.00839308540782398,-0.110455317817224
14,1.08301252374853,0.00529402909859809,-0.0249446659223458
23,1.30109596580349,0.00487150108611641,-0.137531431905028
16,1.71923702688767,0.00956602838075543,-0.188921930987489
1,1.88932900961534,0.00718877573501598,-0.240460153043023
10,2.19440336898405,0.00988111670790397,-0.427882525648436
124,1.81953758162828,0.00862181614389495,-0.129724717462939
8,2.43864775238465,0.0317295830587802,-0.242893580759447
84,0.979045346640785,0.00546903957632089,-0.0226347457672376
6,NaN,NaN,NaN
44,2.27977503818039,0.0108561748492548,-0.294944362211229
22,2.61392452888805,0.0269323100634069,-0.29225058436673
19,2.51634728077174,0.0118508903249571,-0.290050113368864
13,2.63101051347546,0.0205359274813194,-0.321446804349375
83,1.04923310696238,0.00441112819331563,-0.0881281677264212
7,1.69099691139731,0.00809705600738965,-0.0458145388121533
5,1.0497531585004,0.0044153112311752,-0.189498711746217
184,1.33003441192262,0.006222708307591,-0.189030071060095
43,1.90217832252126,0.00678608882385096,-0.249374013972692
164,1.70089643267754,0.00772098504510423,-0.16689495879019
144,1.10895395940107,0.00684977886575956,-0.0703248499062414
163,1.7781491665356,0.00634950283761487,-0.233313173488068
82,2.53111879950431,0.0189352689913679,-0.266592861634625
104,2.32382954889708,0.0150528663279325,-0.319468365176164
4,2.44547124011683,0.0223358197783391,-0.344883134055986
42,1.62186211185899,0.0104667651037706,0.0122372764108534
81,1.94703029473431,0.00776499605706498,-0.203034547201927
103,1.56524869306962,0.00571417848705901,-0.153733402461704
123,NaN,NaN,NaN
64,2.04481491651565,0.0162548339089979,-0.220944671840214
80,2.147137263035,0.00706594196684798,-0.435422858025905
41,2.54843722473193,0.014846353791751,-0.320691422659739
102,1.77141648970392,0.00693449596790249,-0.390054185507598
63,0.682005794753772,0.0037949196632386,-0.0250866977819844
183,NaN,NaN,NaN
40,0.985029559724212,0.00552574584372731,-0.132198137743908
79,1.3867424487978,0.0063300007198899,-0.0313103072047142
143,NaN,NaN,NaN
122,2.63035935996148,0.0397356788392838,-0.329078327012093
78,1.64028213438248,0.00620743927368103,-0.286093761911554
182,2.28505140917676,0.0111350484121783,-0.20145932556556
62,2.41583177304223,0.011722629141879,-0.245671267896941
142,1.52713954159239,0.00589465391838058,-0.180063052112052
121,1.38110604597638,0.00590793118176942,-0.0732249049017024
162,NaN,NaN,NaN
77,1.52367522793517,0.00567628223079708,-0.162327069886092
181,2.39967077072235,0.0100371510493013,-0.325326959901528
61,1.59870060784506,0.00615504376283358,-0.140286634804004
141,1.64686030406057,0.00593620675041008,-0.30366073231569
161,1.64288230631145,0.00707282806307525,-0.103399324480428
120,1.61481917271897,0.0066383302841304,-0.321217858087099
180,0.644073493884349,0.0043329465905697,-0.104724820169819
140,1.38852432844344,0.00714143448327187,-0.0492226527052018
119,0.624674955867329,0.00364103221720304,-0.12021566020545
101,NaN,NaN,NaN
179,1.74179539289631,0.00937965537809243,-0.0171710036165661
39,NaN,NaN,NaN
160,1.88061287578712,0.00634397440409816,-0.351212020179588
76,2.56818009750128,0.047336399815758,-0.285918467552062
118,2.36589439349706,0.0103517551116357,-0.336296978363854
38,1.79887291153675,0.00766816644943186,-0.151933590326529
100,2.35135877678502,0.0129576148328622,-0.251824804662935
159,2.16118270987262,0.00777102851880718,-0.342373205210965
117,2.27732955024682,0.0100459188027845,-0.21849240402678
99,1.73781817033036,0.00623488831390581,-0.337449195119468
60,NaN,NaN,NaN
158,1.90730898676256,0.00965090463590637,-0.0883866754869387
98,1.49040386365639,0.00685375444169215,-0.0871186354028854
139,NaN,NaN,NaN
37,2.53507185133267,0.0135399297024812,-0.243259465247605
116,2.29943294731884,0.01414044298605,-0.414159023423939
178,NaN,NaN,NaN
36,0.892068117781069,0.00520726922203707,-0.0365527223903684
75,NaN,NaN,NaN
177,1.11095690304396,0.00459842761728205,-0.162440456012905
138,2.5422933292898,0.018842781486916,-0.29723653554952
35,1.35525098652645,0.00543518089165053,-0.0948305002909337
59,2.71648408417269,0.0437417788339143,-0.327216161801408
74,1.95738878381155,0.00814423729607591,-0.21792518990955
137,1.96992229990419,0.00751707455494408,-0.237284394677297
157,2.62963845746757,0.0228949604889979,-0.382163020408828
58,1.65942335444897,0.00650093247977955,-0.20381554168963
34,1.58535573496637,0.00626398693979668,-0.340282521410847
115,2.59452081131168,0.0159207440309913,-0.354280210845081
176,2.40082657661147,0.0302647568374548,-0.306203248452379
33,1.4838214200189,0.0055623635242915,-0.222955486536143
136,2.15577989670245,0.00693382159763372,-0.462497560162277
114,1.08432917301627,0.0048633876039243,-0.17621431583284
57,1.77500167496945,0.00650940869820802,-0.325833157086009
175,0.632046715377389,0.00362003818913995,-0.0895265136338073
73,2.58003320267035,0.0167436125994432,-0.28774163068957
97,NaN,NaN,NaN
135,1.1677175433973,0.00449452024498836,-0.217881597769138
113,1.98282710176072,0.00741263985169747,-0.289687504878203
174,2.37796994444604,0.0105313189661881,-0.30853196819101
72,1.05591939055426,0.00589204513561301,-0.102483299053227
173,2.27999314215755,0.0105565817359536,-0.187482468694652
71,1.86666264689292,0.00650396846875693,-0.315037923192448
32,2.26287034028848,0.0739431361021598,-0.30719789321168
156,NaN,NaN,NaN
70,1.60617342316888,0.00799205175517265,-0.0594839378998272
172,2.33199053907618,0.0137257084336388,-0.392656461242867
155,1.98250756727888,0.00826882946886697,-0.155238016329128
134,2.55290323439309,0.0214727502034739,-0.372139804337221
171,2.43126705262161,0.0099364488924386,-0.367916953735109
154,2.17326450358026,0.00930536732976338,-0.39126879702008
112,NaN,NaN,NaN
69,2.51748614472444,0.0138779059968736,-0.383484762734625
96,NaN,NaN,NaN
133,1.80213641639726,0.00869804598546115,-0.0745570512049819
153,0.290180312050296,0.00355733771045004,-0.0550600646021611
68,0.95538449103736,0.00488363814079918,-0.201430392415782
31,2.61980725005668,0.018712033128056,-0.39527196411437
95,1.4082353043293,0.00497493070946572,-0.244407554011987
132,2.02177549047253,0.00937932015466239,-0.32167390667894
111,2.46729430582997,0.0106758527185897,-0.395987365246226
152,2.07063700384196,0.0101618607026678,-0.274852167278756
30,1.19347417863987,0.00487405396236547,-0.234299200659546
67,2.04471267565455,0.00962456390902106,-0.11745606041015
131,2.34759405833991,0.0100226775936384,-0.258746013122901
110,2.30361172258715,0.012025610855823,-0.165581018022476
29,2.07802835734521,0.007647370482781,-0.34439552641134
151,1.05329244300156,0.00503850101248348,-0.00705752756273394
109,2.42402008871968,0.0105399304673615,-0.291761498624121
130,0.572936002927071,0.0041703791783672,-0.032785574608867
170,NaN,NaN,NaN
94,2.62432246492007,0.0311702698842587,-0.376182965349314
150,1.30666535021738,0.00522200493073543,-0.261482523936377
108,0.672817981062544,0.00437970420045173,-0.069593820477766
149,1.18703667118254,0.00470413867622336,-0.137116063484418
169,1.61201426201277,0.00589378404176134,-0.266189924513217
93,2.0267675298264,0.00990361797798639,-0.100877216762366
107,1.39088065957046,0.00725975059550578,0.0105714137536608
129,2.39569559181319,0.010731576035827,-0.365750966149156
106,1.65175766216764,0.00644313877146046,-0.247245046901118
66,NaN,NaN,NaN
92,2.23368225141107,0.010136369743937,-0.344801244780674
