sim,CL,CD,CM
3,1.55007860077321,0.00837799274484586,-0.239146760000366
15,1.46847762943939,0.00683798103786166,-0.140580673487969
18,2.22407429443685,0.0110815648354924,-0.322721936594559
24,2.16694881916672,0.0297945791591603,-0.256882378426356
9,1.48863537921769,0.0103085281696585,-0.14716529413747
2,1.45744765977351,0.00827263862428961,-0.138569413014836
21,1.95794012786731,0.00780952403526553,-0.333390735304076
6,2.11832635418577,0.0132689356886977,-0.221193463449233
14,2.04929109335948,0.0167095763903158,-0.208048051075435
23,1.15212269626085,0.00562563862242543,-0.146100575579026
1,1.84915664426144,0.0103472658673445,-0.23236681916647
8,1.14376769641723,0.00676953205723803,-0.144520763001049
17,2.2960223817406,0.020533277079199,-0.276104805411164
20,1.13391282633738,0.00828224407766654,-0.14275299154442
5,2.14599718823602,0.013811261399374,-0.30617679261885
16,1.56633741005952,0.00696852348158229,-0.242425958687795
7,1.87235795878831,0.00851027853925279,-0.237006594196198
19,2.1555325306037,0.0108631347272853,-0.228506458083704
64,1.48346390828354,0.0123056224676153,-0.0668394379025229
144,0.722051972437872,0.00449479270855835,-0.153871483731392
4,1.81431878624148,0.0131162174061842,-0.225481279315793
12,NaN,NaN,NaN
184,0.367541910009253,0.00469027622711741,-0.0734532050251147
63,1.70765779413656,0.00653010074030698,-0.337268506102171
44,1.12116146593517,0.00590872257411314,-0.0588826239029638
143,1.54224458987909,0.00630296522605659,-0.337868877758803
104,0.968547207951776,0.0079142876808244,-0.0252386756848365
183,2.48243799906511,0.0140761929856975,-0.209061221766801
22,NaN,NaN,NaN
13,NaN,NaN,NaN
103,1.5437248285192,0.00891208057404683,-0.236889770923134
164,2.02297629870897,0.00774614527255189,-0.409050500122394
62,1.69229739933851,0.0206624238523184,-0.121554779214767
163,1.43820046900135,0.00677224040973125,-0.0530860046593558
43,1.91771320311005,0.0244647670666054,-0.18518810620311
11,NaN,NaN,NaN
182,2.50355053272195,0.0181464973391324,-0.398844161881564
162,1.71590481419957,0.00659893941293349,-0.339599809508241
61,1.9348804870282,0.00906124745188042,-0.32813347877911
10,1.53841819004487,0.00934268789579206,-0.236847319405553
60,0.792041446487535,0.00728518287613478,-0.0635686076607423
124,NaN,NaN,NaN
42,1.96454492534549,0.023680227099262,-0.273612280227437
84,1.89485686780368,0.00676570104062063,-0.241601631986066
123,2.38690439373003,0.0120763033991583,-0.222103252818395
102,1.41442068668243,0.0158074451458279,-0.131422674806927
161,2.04597190947719,0.070091501117989,-0.281628086432831
59,0.880703144343205,0.00598270242499936,-0.149488523647608
83,2.31738979528672,0.0216673958790822,-0.180403874526032
181,NaN,NaN,NaN
122,2.43902666026574,0.0128648154641179,-0.377111158398147
58,1.12800361395931,0.00942496178743157,-0.141712649499424
101,0.581038436905971,0.00554628163047243,-0.0147345914472282
41,NaN,NaN,NaN
82,2.28934183818637,0.0330972857298037,-0.363795221646777
180,2.48052851232244,0.0113365591303485,-0.385747726589371
121,2.37411688769827,0.0585474986785358,-0.289257015690495
40,1.72334555450064,0.0056450166257866,-0.340898474107905
100,0.720209305354243,0.00492746059988845,-0.153425647408481
120,1.31314544060718,0.00525956150622249,-0.247985233784871
39,1.30697675702621,0.00561732006299392,-0.246237258179806
160,NaN,NaN,NaN
81,2.48387191571394,0.0269127527708152,-0.332468759607585
99,2.40952137172371,0.0165668491150591,-0.195222392788488
119,1.12496151745668,0.00518721005364256,-0.0594822950926351
159,0.804455359296845,0.00424901744826438,-0.0656170712926441
179,2.32844468616916,0.0809568175560994,-0.308485153219226
158,0.890891249085843,0.00433762055304737,-0.151622196778981
118,1.97694739962832,0.0387096814737433,-0.160239427324456
80,2.48241101798344,0.0233899944177522,-0.265640154800821
98,2.40996944946182,0.0239388026897234,-0.382501687606291
38,1.17448587431149,0.00870962540753052,-0.0731357624770449
97,2.18677236115559,0.00875909307454682,-0.234731842498508
157,1.72466733351244,0.0163471546849339,-0.0608037658139502
79,2.46809950302875,0.0123564441242265,-0.308285429952221
96,2.27458556722108,0.00864926771563597,-0.333530684092881
156,2.00597213330857,0.00800261655600452,-0.404828167145284
178,2.35539699602683,0.0755981611785609,-0.273925055096628
177,1.31799915916906,0.0048603666031381,-0.249016097772258
78,2.18826013474025,0.0113672892186192,-0.388673580790566
95,2.34154639264706,0.0552550424021317,-0.333730060718114
117,NaN,NaN,NaN
37,NaN,NaN,NaN
36,1.43504169711721,0.0130928963484729,-0.135483996789298
77,2.18531171724634,0.0544244665897175,-0.294734073272249
35,0.796792622009772,0.00590537498801341,-0.064293547044307
176,NaN,NaN,NaN
94,2.38843219936432,0.043416608543999,-0.234969725471469
34,0.882432807779833,0.00548712881539481,-0.149949792475322
76,2.00945726883584,0.0108883224609137,-0.127317184299105
116,NaN,NaN,NaN
93,1.58371584547751,0.00553000677238244,-0.246047079407201
75,1.78270954725978,0.00771498167386659,-0.135824394224709
33,1.88744317724446,0.00732832249350769,-0.240082625969841
115,2.03559995103593,0.00674516214759487,-0.411524943689073
92,1.4802577842819,0.00548456322370022,-0.142810868713167
74,1.97060982793446,0.00771439105548605,-0.336547573877886
32,2.26725400662429,0.0168536422098361,-0.198907331318523
114,1.29888792267124,0.00642495163243807,-0.244267521073293
91,2.19453107911865,0.0310328577038429,-0.165088229895167
31,2.25175247246677,0.0228001684178209,-0.342625076505937
73,2.20775954173173,0.0477579455477729,-0.232781424118983
72,2.22860783383223,0.00940116581294351,-0.3970143477505
30,1.7687619915567,0.0166169569218025,-0.216613191747507
71,1.1585104349937,0.00488207601514909,-0.147369847181317
29,1.30505843835743,0.00583910664527552,-0.246218889745257
90,NaN,NaN,NaN
28,1.14319355088734,0.00639972420121748,-0.0650429551741624
27,2.39488381993027,0.0151778442589268,-0.293634474148617
70,NaN,NaN,NaN
89,NaN,NaN,NaN
26,1.77317187531889,0.0087711166426388,-0.134145912978013
69,1.43296749511762,0.00761305630669086,-0.0523446957848764
25,1.94942108643752,0.00896125678077224,-0.332027478157104
234,0.724937444709953,0.00407176164662593,-0.154475177294836
88,2.4011343940449,0.00963911838032323,-0.437647146291677
233,1.53295993325748,0.0163463816126907,-0.0151929721046577
68,NaN,NaN,NaN
87,1.73535064243805,0.0189894436712064,-0.210400942335353
67,2.03479342596465,0.0420405332758304,-0.241398853110751
86,NaN,NaN,NaN
142,NaN,NaN,NaN
57,NaN,NaN,NaN
141,1.91056503093663,0.0106291467115892,-0.322849912746688
56,2.36317718720873,0.0163152304514901,-0.362257021048906
66,NaN,NaN,NaN
85,NaN,NaN,NaN
55,2.17658866359445,0.0094477903689148,-0.232694176852999
140,0.583718324363082,0.00460235384150434,-0.015113946764598
65,0.886259427887592,0.00489502020056609,-0.150685467597171
54,2.25838771452908,0.00946346843261164,-0.330042868630593
139,1.28514179301643,0.0115150309422141,-0.0199433984688066
138,0.722004940486344,0.00503094699743884,-0.153510774117485
53,2.34997175207728,0.0380400699579885,-0.313711022469245
214,2.60925683974409,0.0308593625708392,-0.369303534524501
213,2.16381798022452,0.0116183677021643,-0.124696061442679
264,2.13274580227675,0.12098364801526,-0.283504949876971
212,2.0312463429182,0.0090948401427616,-0.130884791803079
137,1.12604169089957,0.0100233892430289,-0.141172120030277
263,1.12910278232318,0.00699087270148272,-0.245253662786217
52,2.36658257102737,0.0323723892574382,-0.249767460170456
211,2.33752321562585,0.0119920012604309,-0.42402853998701
51,1.57756366089995,0.00602797563952364,-0.244750614779505
136,0.642075801987403,0.00568497502601541,-0.0302318308799921
50,1.4762528945703,0.00593042163171928,-0.142046353095354
49,2.15131039112966,0.0236718554342579,-0.180232091440852
155,NaN,NaN,NaN
135,2.51274711031264,0.0318603017223133,-0.248731043511018
210,NaN,NaN,NaN
154,2.17254290521092,0.0115023415998348,-0.384789635717698
153,0.533729577337425,0.0043942735847291,-0.0701996685789134
48,NaN,NaN,NaN
209,2.13714774116097,0.104134664028435,-0.292932076959745
134,NaN,NaN,NaN
175,NaN,NaN,NaN
47,NaN,NaN,NaN
208,NaN,NaN,NaN
113,NaN,NaN,NaN
46,2.25702849697405,0.00885128703129052,-0.403643754508744
133,2.50126703447667,0.0399388415188979,-0.353781864910979
112,0.531171835489864,0.00513049028825381,-0.06976087943906
45,1.30605609872896,0.00584556652537484,-0.246520643698254
174,NaN,NaN,NaN
111,1.14414318862101,0.00515139818092732,-0.249229359715592
194,0.907353806887281,0.00486051972807139,-0.00893271221416424
207,NaN,NaN,NaN
206,1.44046058186147,0.00636723615316051,-0.0533881760577891
132,NaN,NaN,NaN
205,1.72324425518087,0.00614369600215751,-0.341168052254849
131,1.7874773561189,0.00720636044942107,-0.136670592387681
173,NaN,NaN,NaN
110,NaN,NaN,NaN
274,0.726741614128907,0.00379450592636761,-0.154848946624513
130,1.98164747110742,0.0070544953113071,-0.338932096558633
172,2.21006527255957,0.00762544868511375,-0.45078852631654
273,1.67509297220836,0.0206047719063785,-0.0119765741634676
171,2.56262918299853,0.0183990953866683,-0.278567411532688
129,2.2188275117582,0.0618663852109556,-0.220563490718451
170,2.52412337822997,0.0434310724797753,-0.305833916620597
109,NaN,NaN,NaN
272,2.00331913624865,0.00899110039583049,-0.43939855610622
128,2.29017935846086,0.0138896695217819,-0.414503499460846
169,2.57152551944314,0.0208801878166506,-0.346642007483924
232,NaN,NaN,NaN
168,2.02266574145793,0.00996874809513507,-0.129366190323252
231,0.315478374579878,0.00423122482183971,-0.0204672658989408
167,2.25037818086932,0.009722092016229,-0.402305200527857
230,0.369202107308959,0.00415621103427659,-0.0738016081047912
127,NaN,NaN,NaN
108,NaN,NaN,NaN
271,NaN,NaN,NaN
126,2.15661068571079,0.0754730471661375,-0.314424007458666
166,2.1878443112033,0.0797170567924191,-0.272584176375108
270,2.20138877126666,0.0187882376588149,-0.397176447930457
107,NaN,NaN,NaN
125,2.10838577646771,0.0219329141703983,-0.119940767776169
106,1.55576633881997,0.00550481235251637,-0.341069123477765
105,1.14241107653437,0.00528221622435094,-0.248312593573425
254,2.52319352662414,0.0127291854238352,-0.217439983725826
165,NaN,NaN,NaN
224,0.722827370169782,0.00536470354261495,-0.15339635018449
204,NaN,NaN,NaN
203,2.20362335409831,0.00823369519036646,-0.449627663960183
253,NaN,NaN,NaN
